5838,124,26,100,1.000000,1.000000,Invalid Lactation value.
5839,60,37,100,1.000000,1.000000,Invalid Lactation value.
5840,112,34,100,1.000000,1.000000,Invalid Lactation value.
5841,112,34,100,1.000000,1.000000,Invalid Lactation value.
5842,114,32,100,1.000000,1.000000,Invalid Lactation value.
5843,111,31,100,1.000000,1.000000,Invalid Lactation value.
5844,126,19,100,1.000000,1.000000,Invalid Lactation value.
5845,179,34,100,1.000000,1.000000,Invalid Lactation value.
5846,130,32,100,1.000000,1.000000,Invalid Lactation value.
5847,166,34,100,1.000000,1.000000,Invalid Lactation value.
5848,111,29,100,1.000000,1.000000,Invalid Lactation value.
5849,196,34,100,1.000000,1.000000,Invalid Lactation value.
5850,120,27,100,1.000000,1.000000,Invalid Lactation value.
5851,130,33,100,1.000000,1.000000,Invalid Lactation value.
5852,128,35,100,1.000000,1.000000,Invalid Lactation value.
5853,152,35,100,1.000000,1.000000,Invalid Lactation value.
5854,178,34,100,1.000000,1.000000,Invalid Lactation value.
5855,114,31,100,1.000000,1.000000,Invalid Lactation value.
5856,154,34,100,1.000000,1.000000,Invalid Lactation value.
5857,128,36,100,1.000000,1.000000,Invalid Lactation value.
5858,112,30,100,1.000000,1.000000,Invalid Lactation value.
5859,179,32,100,1.000000,1.000000,Invalid Lactation value.
5860,191,35,100,1.000000,1.000000,Invalid Lactation value.
5861,131,23,100,1.000000,1.000000,Invalid Lactation value.
5862,46,42,100,1.000000,1.000000,Invalid Lactation value.
5863,143,33,100,1.000000,1.000000,Invalid Lactation value.
5864,120,40,100,1.000000,1.000000,Invalid Lactation value.
5865,120,40,100,1.000000,1.000000,Invalid Lactation value.
5866,172,35,100,1.000000,1.000000,Invalid Lactation value.
5867,142,32,100,1.000000,1.000000,Invalid Lactation value.
5868,128,35,100,1.000000,1.000000,Invalid Lactation value.
5869,134,21,100,1.000000,1.000000,Invalid Lactation value.
5870,120,35,100,1.000000,1.000000,Invalid Lactation value.
5871,114,35,100,1.000000,1.000000,Invalid Lactation value.
5872,94,34,100,1.000000,1.000000,Invalid Lactation value.
5873,158,34,100,1.000000,1.000000,Invalid Lactation value.
5874,122,33,100,1.000000,1.000000,Invalid Lactation value.
5875,185,34,100,1.000000,1.000000,Invalid Lactation value.
5876,152,35,100,1.000000,1.000000,Invalid Lactation value.
5877,73,30,100,1.000000,1.000000,Invalid Lactation value.
5878,-2,21,100,1.000000,1.000000,Invalid Lactation value.
5879,126,34,100,1.000000,1.000000,Invalid Lactation value.
5880,141,40,100,1.000000,1.000000,Invalid Lactation value.
5881,166,40,100,1.000000,1.000000,Invalid Lactation value.
5882,185,41,100,1.000000,1.000000,Invalid Lactation value.
5883,79,25,100,1.000000,1.000000,Invalid Lactation value.
5884,184,41,100,1.000000,1.000000,Invalid Lactation value.
5885,80,39,100,1.000000,1.000000,Invalid Lactation value.
5886,152,41,100,1.000000,1.000000,Invalid Lactation value.
5887,76,41,100,1.000000,1.000000,Invalid Lactation value.
5888,102,40,100,1.000000,1.000000,Invalid Lactation value.
5889,137,40,100,1.000000,1.000000,Invalid Lactation value.
5890,168,40,100,1.000000,1.000000,Invalid Lactation value.
5891,107,40,100,1.000000,1.000000,Invalid Lactation value.
5892,158,40,100,1.000000,1.000000,Invalid Lactation value.
5893,95,31,100,1.000000,1.000000,Invalid Lactation value.
5894,119,33,100,1.000000,1.000000,Invalid Lactation value.
5895,104,40,100,1.000000,1.000000,Invalid Lactation value.
5896,90,40,100,1.000000,1.000000,Invalid Lactation value.
5897,60,34,100,1.000000,1.000000,Invalid Lactation value.
5898,121,34,100,1.000000,1.000000,Invalid Lactation value.
5899,98,33,100,1.000000,1.000000,Invalid Lactation value.
5900,108,32,100,1.000000,1.000000,Invalid Lactation value.
5901,94,30,100,1.000000,1.000000,Invalid Lactation value.
5902,63,30,100,1.000000,1.000000,Invalid Lactation value.
5903,80,21,100,1.000000,1.000000,Invalid Lactation value.
5904,90,31,100,1.000000,1.000000,Invalid Lactation value.
5905,45,31,100,1.000000,1.000000,Invalid Lactation value.
5906,55,32,100,1.000000,1.000000,Invalid Lactation value.
5907,102,35,100,1.000000,1.000000,Invalid Lactation value.
5908,84,34,100,1.000000,1.000000,Invalid Lactation value.
5909,118,32,100,1.000000,1.000000,Invalid Lactation value.
5910,67,30,100,1.000000,1.000000,Invalid Lactation value.
5911,97,40,100,1.000000,1.000000,Invalid Lactation value.
5912,110,32,100,1.000000,1.000000,Invalid Lactation value.
5913,128,31,100,1.000000,1.000000,Invalid Lactation value.
5914,56,31,100,1.000000,1.000000,Invalid Lactation value.
5915,99,28,100,1.000000,1.000000,Invalid Lactation value.
5916,19,32,100,1.000000,1.000000,Invalid Lactation value.
5917,161,32,100,1.000000,1.000000,Invalid Lactation value.
5918,57,34,100,1.000000,1.000000,Invalid Lactation value.
5919,141,40,100,1.000000,1.000000,Invalid Lactation value.
5920,141,33,100,1.000000,1.000000,Invalid Lactation value.
5921,138,40,100,1.000000,1.000000,Invalid Lactation value.
5922,198,40,100,1.000000,1.000000,Invalid Lactation value.
5923,131,29,100,1.000000,1.000000,Invalid Lactation value.
5924,105,40,100,1.000000,1.000000,Invalid Lactation value.
5925,111,31,100,1.000000,1.000000,Invalid Lactation value.
5926,-33,39,100,1.000000,1.000000,Invalid Lactation value.
5927,162,40,100,1.000000,1.000000,Invalid Lactation value.
5928,148,33,100,1.000000,1.000000,Invalid Lactation value.
5929,97,40,100,1.000000,1.000000,Invalid Lactation value.
5930,134,36,100,1.000000,1.000000,Invalid Lactation value.
5931,100,40,100,1.000000,1.000000,Invalid Lactation value.
5932,42,40,100,1.000000,1.000000,Invalid Lactation value.
5933,149,31,100,1.000000,1.000000,Invalid Lactation value.
5934,123,39,100,1.000000,1.000000,Invalid Lactation value.
5935,154,36,100,1.000000,1.000000,Invalid Lactation value.
5936,102,35,100,1.000000,1.000000,Invalid Lactation value.
5937,142,33,100,1.000000,1.000000,Invalid Lactation value.
5938,143,35,100,1.000000,1.000000,Invalid Lactation value.
5939,213,39,100,1.000000,1.000000,Invalid Lactation value.
5940,132,33,100,1.000000,1.000000,Invalid Lactation value.
5941,37,30,100,1.000000,1.000000,Invalid Lactation value.
5942,126,31,100,1.000000,1.000000,Invalid Lactation value.
5943,105,23,100,1.000000,1.000000,Invalid Lactation value.
5944,84,32,100,1.000000,1.000000,Invalid Lactation value.
5945,85,28,100,1.000000,1.000000,Invalid Lactation value.
5946,108,33,100,1.000000,1.000000,Invalid Lactation value.
5947,131,34,100,1.000000,1.000000,Invalid Lactation value.
5948,126,30,100,1.000000,1.000000,Invalid Lactation value.
5949,37,32,100,1.000000,1.000000,Invalid Lactation value.
5950,140,33,100,1.000000,1.000000,Invalid Lactation value.
5951,139,32,100,1.000000,1.000000,Invalid Lactation value.
5952,85,33,100,1.000000,1.000000,Invalid Lactation value.
5953,97,23,100,1.000000,1.000000,Invalid Lactation value.
5954,111,34,100,1.000000,1.000000,Invalid Lactation value.
5955,128,30,100,1.000000,1.000000,Invalid Lactation value.
5956,99,21,100,1.000000,1.000000,Invalid Lactation value.
5957,128,40,100,1.000000,1.000000,Invalid Lactation value.
5958,107,23,100,1.000000,1.000000,Invalid Lactation value.
5959,121,31,100,1.000000,1.000000,Invalid Lactation value.
5960,179,34,100,1.000000,1.000000,Invalid Lactation value.
5961,128,32,100,1.000000,1.000000,Invalid Lactation value.
5962,193,32,100,1.000000,1.000000,Invalid Lactation value.
5963,51,32,100,1.000000,1.000000,Invalid Lactation value.
5964,98,31,100,1.000000,1.000000,Invalid Lactation value.
5965,157,34,100,1.000000,1.000000,Invalid Lactation value.
5966,144,40,100,1.000000,1.000000,Invalid Lactation value.
5967,99,29,100,1.000000,1.000000,Invalid Lactation value.
5968,117,31,100,1.000000,1.000000,Invalid Lactation value.
5969,40,32,100,1.000000,1.000000,Invalid Lactation value.
5970,145,34,100,1.000000,1.000000,Invalid Lactation value.
5971,100,32,100,1.000000,1.000000,Invalid Lactation value.
5972,183,34,100,1.000000,1.000000,Invalid Lactation value.
5973,142,32,100,1.000000,1.000000,Invalid Lactation value.
5974,120,19,100,1.000000,1.000000,Invalid Lactation value.
5975,225,29,100,1.000000,1.000000,Invalid Lactation value.
5976,111,34,100,1.000000,1.000000,Invalid Lactation value.
5977,128,41,100,1.000000,1.000000,Invalid Lactation value.
5978,102,38,100,1.000000,1.000000,Invalid Lactation value.
5979,88,33,100,1.000000,1.000000,Invalid Lactation value.
5980,155,41,100,1.000000,1.000000,Invalid Lactation value.
5981,105,23,100,1.000000,1.000000,Invalid Lactation value.
5982,115,22,100,1.000000,1.000000,Invalid Lactation value.
5983,138,30,100,1.000000,1.000000,Invalid Lactation value.
5984,55,34,100,1.000000,1.000000,Invalid Lactation value.
5985,144,33,100,1.000000,1.000000,Invalid Lactation value.
5986,155,40,100,1.000000,1.000000,Invalid Lactation value.
5987,164,34,100,1.000000,1.000000,Invalid Lactation value.
5988,62,31,100,1.000000,1.000000,Invalid Lactation value.
5989,135,40,100,1.000000,1.000000,Invalid Lactation value.
5990,105,23,100,1.000000,1.000000,Invalid Lactation value.
5991,71,32,100,1.000000,1.000000,Invalid Lactation value.
5992,111,40,100,1.000000,1.000000,Invalid Lactation value.
5993,118,32,100,1.000000,1.000000,Invalid Lactation value.
5994,64,23,100,1.000000,1.000000,Invalid Lactation value.
5995,79,40,100,1.000000,1.000000,Invalid Lactation value.
5996,99,31,100,1.000000,1.000000,Invalid Lactation value.
5997,126,30,100,1.000000,1.000000,Invalid Lactation value.
5998,160,32,100,1.000000,1.000000,Invalid Lactation value.
5999,55,32,100,1.000000,1.000000,Invalid Lactation value.
6000,130,34,100,1.000000,1.000000,Invalid Lactation value.
6001,111,33,100,1.000000,1.000000,Invalid Lactation value.
6002,97,32,100,1.000000,1.000000,Invalid Lactation value.
6003,143,31,100,1.000000,1.000000,Invalid Lactation value.
6004,83,31,100,1.000000,1.000000,Invalid Lactation value.
6005,83,31,100,1.000000,1.000000,Invalid Lactation value.
6006,129,32,100,1.000000,1.000000,Invalid Lactation value.
6007,138,31,100,1.000000,1.000000,Invalid Lactation value.
6008,61,32,100,1.000000,1.000000,Invalid Lactation value.
6009,128,35,100,1.000000,1.000000,Invalid Lactation value.
6010,123,34,100,1.000000,1.000000,Invalid Lactation value.
6011,67,32,100,1.000000,1.000000,Invalid Lactation value.
6012,198,35,100,1.000000,1.000000,Invalid Lactation value.
6013,91,24,100,1.000000,1.000000,Invalid Lactation value.
6014,141,33,100,1.000000,1.000000,Invalid Lactation value.
6015,193,35,100,1.000000,1.000000,Invalid Lactation value.
6016,110,35,100,1.000000,1.000000,Invalid Lactation value.
6017,110,35,100,1.000000,1.000000,Invalid Lactation value.
6018,158,33,100,1.000000,1.000000,Invalid Lactation value.
6019,176,32,100,1.000000,1.000000,Invalid Lactation value.
6020,163,34,100,1.000000,1.000000,Invalid Lactation value.
6021,59,37,100,1.000000,1.000000,Invalid Lactation value.
6022,90,34,100,1.000000,1.000000,Invalid Lactation value.
6023,76,37,100,1.000000,1.000000,Invalid Lactation value.
6024,65,34,100,1.000000,1.000000,Invalid Lactation value.
6025,119,33,100,1.000000,1.000000,Invalid Lactation value.
6026,42,39,100,1.000000,1.000000,Invalid Lactation value.
6027,108,36,100,1.000000,1.000000,Invalid Lactation value.
6028,96,34,100,1.000000,1.000000,Invalid Lactation value.
6029,133,37,100,1.000000,1.000000,Invalid Lactation value.
6030,50,34,100,1.000000,1.000000,Invalid Lactation value.
6031,34,35,100,1.000000,1.000000,Invalid Lactation value.
6032,64,35,100,1.000000,1.000000,Invalid Lactation value.
6033,117,32,100,1.000000,1.000000,Invalid Lactation value.
6034,-1,32,100,1.000000,1.000000,Invalid Lactation value.
6035,-17,41,100,1.000000,1.000000,Invalid Lactation value.
6036,81,29,100,1.000000,1.000000,Invalid Lactation value.
6037,29,34,100,1.000000,1.000000,Invalid Lactation value.
6038,93,38,100,1.000000,1.000000,Invalid Lactation value.
6039,87,40,100,1.000000,1.000000,Invalid Lactation value.
6040,75,37,100,1.000000,1.000000,Invalid Lactation value.
6041,28,34,100,1.000000,1.000000,Invalid Lactation value.
6042,69,33,100,1.000000,1.000000,Invalid Lactation value.
6043,67,34,100,1.000000,1.000000,Invalid Lactation value.
6044,113,29,100,1.000000,1.000000,Invalid Lactation value.
6045,87,33,100,1.000000,1.000000,Invalid Lactation value.
6046,61,34,100,1.000000,1.000000,Invalid Lactation value.
6047,124,42,100,1.000000,1.000000,Invalid Lactation value.
6048,23,42,100,1.000000,1.000000,Invalid Lactation value.
6049,92,41,100,1.000000,1.000000,Invalid Lactation value.
6050,140,41,100,1.000000,1.000000,Invalid Lactation value.
6051,8,23,100,1.000000,1.000000,Incompatible Days in Milk and Days in Pregnancy values.
6052,65,37,100,1.000000,1.000000,Invalid Lactation value.
6053,163,35,100,1.000000,1.000000,Invalid Lactation value.
6054,55,32,100,1.000000,1.000000,Invalid Lactation value.
6055,53,43,100,1.000000,1.000000,Invalid Lactation value.
6056,109,35,100,1.000000,1.000000,Invalid Lactation value.
6057,138,41,100,1.000000,1.000000,Invalid Lactation value.
6058,91,41,100,1.000000,1.000000,Invalid Lactation value.
6059,176,41,100,1.000000,1.000000,Invalid Lactation value.
6060,211,34,100,1.000000,1.000000,Invalid Lactation value.
6061,1,42,100,1.000000,1.000000,Incompatible Days in Milk and Days in Pregnancy values.
6062,120,34,100,1.000000,1.000000,Invalid Lactation value.
6063,103,37,100,1.000000,1.000000,Invalid Lactation value.
6064,66,43,100,1.000000,1.000000,Invalid Lactation value.
6065,78,37,100,1.000000,1.000000,Invalid Lactation value.
6066,185,34,100,1.000000,1.000000,Invalid Lactation value.
6067,65,36,100,1.000000,1.000000,Invalid Lactation value.
6068,41,29,100,1.000000,1.000000,Invalid Lactation value.
6069,174,42,100,1.000000,1.000000,Invalid Lactation value.
6070,96,30,100,1.000000,1.000000,Invalid Lactation value.
6071,111,43,100,1.000000,1.000000,Invalid Lactation value.
6072,157,33,100,1.000000,1.000000,Invalid Lactation value.
6073,95,40,100,1.000000,1.000000,Invalid Lactation value.
6074,109,41,100,1.000000,1.000000,Invalid Lactation value.
6075,107,27,100,1.000000,1.000000,Invalid Lactation value.
6076,71,43,100,1.000000,1.000000,Invalid Lactation value.
6077,62,43,100,1.000000,1.000000,Invalid Lactation value.
6078,54,32,100,1.000000,1.000000,Invalid Lactation value.
6079,129,43,100,1.000000,1.000000,Invalid Lactation value.
6080,176,33,100,1.000000,1.000000,Invalid Lactation value.
6081,46,43,100,1.000000,1.000000,Invalid Lactation value.
6082,97,34,100,1.000000,1.000000,Invalid Lactation value.
6083,43,36,100,1.000000,1.000000,Invalid Lactation value.
6084,173,32,100,1.000000,1.000000,Invalid Lactation value.
6085,59,21,100,1.000000,1.000000,Invalid Lactation value.
6086,56,31,100,1.000000,1.000000,Invalid Lactation value.
6087,120,34,100,1.000000,1.000000,Invalid Lactation value.
6088,193,36,100,1.000000,1.000000,Invalid Lactation value.
6089,164,32,100,1.000000,1.000000,Invalid Lactation value.
6090,75,33,100,1.000000,1.000000,Invalid Lactation value.
6091,137,23,100,1.000000,1.000000,Invalid Lactation value.
6092,109,33,100,1.000000,1.000000,Invalid Lactation value.
6093,52,36,100,1.000000,1.000000,Invalid Lactation value.
6094,78,34,100,1.000000,1.000000,Invalid Lactation value.
6095,130,27,100,1.000000,1.000000,Invalid Lactation value.
6096,109,33,100,1.000000,1.000000,Invalid Lactation value.
6097,114,37,100,1.000000,1.000000,Invalid Lactation value.
6098,145,41,100,1.000000,1.000000,Invalid Lactation value.
6099,69,32,100,1.000000,1.000000,Invalid Lactation value.
6100,90,41,100,1.000000,1.000000,Invalid Lactation value.
6101,154,41,100,1.000000,1.000000,Invalid Lactation value.
6102,147,36,100,1.000000,1.000000,Invalid Lactation value.
6103,116,42,100,1.000000,1.000000,Invalid Lactation value.
6104,128,41,100,1.000000,1.000000,Invalid Lactation value.
6105,106,32,100,1.000000,1.000000,Invalid Lactation value.
6106,135,40,100,1.000000,1.000000,Invalid Lactation value.
6107,78,43,100,1.000000,1.000000,Invalid Lactation value.
6108,134,35,100,1.000000,1.000000,Invalid Lactation value.
6109,47,33,100,1.000000,1.000000,Invalid Lactation value.
6110,123,43,100,1.000000,1.000000,Invalid Lactation value.
6111,154,34,100,1.000000,1.000000,Invalid Lactation value.
6112,70,43,100,1.000000,1.000000,Invalid Lactation value.
6113,177,41,100,1.000000,1.000000,Invalid Lactation value.
6114,77,36,100,1.000000,1.000000,Invalid Lactation value.
6115,67,42,100,1.000000,1.000000,Invalid Lactation value.
6116,77,27,100,1.000000,1.000000,Invalid Lactation value.
6117,57,34,100,1.000000,1.000000,Invalid Lactation value.
6118,124,32,100,1.000000,1.000000,Invalid Lactation value.
6119,171,34,100,1.000000,1.000000,Invalid Lactation value.
6120,126,31,100,1.000000,1.000000,Invalid Lactation value.
6121,26,33,100,1.000000,1.000000,Invalid Lactation value.
6122,82,32,100,1.000000,1.000000,Invalid Lactation value.
6123,96,34,100,1.000000,1.000000,Invalid Lactation value.
6124,123,33,100,1.000000,1.000000,Invalid Lactation value.
6125,51,23,100,1.000000,1.000000,Invalid Lactation value.
6126,125,33,100,1.000000,1.000000,Invalid Lactation value.
6127,130,34,100,1.000000,1.000000,Invalid Lactation value.
6128,70,40,100,1.000000,1.000000,Invalid Lactation value.
6129,117,28,100,1.000000,1.000000,Invalid Lactation value.
6130,168,33,100,1.000000,1.000000,Invalid Lactation value.
6131,155,35,100,1.000000,1.000000,Invalid Lactation value.
6132,156,33,100,1.000000,1.000000,Invalid Lactation value.
6133,116,33,100,1.000000,1.000000,Invalid Lactation value.
6134,54,25,100,1.000000,1.000000,Invalid Lactation value.
6135,46,27,100,1.000000,1.000000,Invalid Lactation value.
6136,181,33,100,1.000000,1.000000,Invalid Lactation value.
6137,172,33,100,1.000000,1.000000,Invalid Lactation value.
6138,116,25,100,1.000000,1.000000,Invalid Lactation value.
6139,75,34,100,1.000000,1.000000,Invalid Lactation value.
6140,89,29,100,1.000000,1.000000,Invalid Lactation value.
6141,175,41,100,1.000000,1.000000,Invalid Lactation value.
6142,193,35,100,1.000000,1.000000,Invalid Lactation value.
6143,91,24,100,1.000000,1.000000,Invalid Lactation value.
6144,161,33,100,1.000000,1.000000,Invalid Lactation value.
6145,159,35,100,1.000000,1.000000,Invalid Lactation value.
6146,117,25,100,1.000000,1.000000,Invalid Lactation value.
6147,111,32,100,1.000000,1.000000,Invalid Lactation value.
6148,147,34,100,1.000000,1.000000,Invalid Lactation value.
6149,194,42,100,1.000000,1.000000,Invalid Lactation value.
6150,56,38,100,1.000000,1.000000,Invalid Lactation value.
6151,115,36,100,1.000000,1.000000,Invalid Lactation value.
6152,114,31,100,1.000000,1.000000,Invalid Lactation value.
6153,120,40,100,1.000000,1.000000,Invalid Lactation value.
6154,123,33,100,1.000000,1.000000,Invalid Lactation value.
6155,66,41,100,1.000000,1.000000,Invalid Lactation value.
6156,146,28,100,1.000000,1.000000,Invalid Lactation value.
6157,161,40,100,1.000000,1.000000,Invalid Lactation value.
6158,126,28,100,1.000000,1.000000,Invalid Lactation value.
6159,112,33,100,1.000000,1.000000,Invalid Lactation value.
6160,51,40,100,1.000000,1.000000,Invalid Lactation value.
6161,150,29,100,1.000000,1.000000,Invalid Lactation value.
6162,149,33,100,1.000000,1.000000,Invalid Lactation value.
6163,102,35,100,1.000000,1.000000,Invalid Lactation value.
6164,148,27,100,1.000000,1.000000,Invalid Lactation value.
6165,120,40,100,1.000000,1.000000,Invalid Lactation value.
6166,-11,40,100,1.000000,1.000000,Invalid Lactation value.
6167,114,33,100,1.000000,1.000000,Invalid Lactation value.
6168,63,20,100,1.000000,1.000000,Invalid Lactation value.
6169,155,32,100,1.000000,1.000000,Invalid Lactation value.
6170,140,39,100,1.000000,1.000000,Invalid Lactation value.
6171,121,32,100,1.000000,1.000000,Invalid Lactation value.
6172,59,29,100,1.000000,1.000000,Invalid Lactation value.
6173,111,40,100,1.000000,1.000000,Invalid Lactation value.
6174,61,32,100,1.000000,1.000000,Invalid Lactation value.
6175,123,32,100,1.000000,1.000000,Invalid Lactation value.
6176,52,35,100,1.000000,1.000000,Invalid Lactation value.
6177,126,29,100,1.000000,1.000000,Invalid Lactation value.
6178,32,31,100,1.000000,1.000000,Invalid Lactation value.
6179,93,33,100,1.000000,1.000000,Invalid Lactation value.
6180,30,32,100,1.000000,1.000000,Invalid Lactation value.
6181,106,33,100,1.000000,1.000000,Invalid Lactation value.
6182,111,37,100,1.000000,1.000000,Invalid Lactation value.
6183,7,42,100,1.000000,1.000000,Incompatible Days in Milk and Days in Pregnancy values.
6184,128,41,100,1.000000,1.000000,Invalid Lactation value.
6185,56,36,100,1.000000,1.000000,Invalid Lactation value.
6186,105,40,100,1.000000,1.000000,Invalid Lactation value.
6187,96,39,100,1.000000,1.000000,Invalid Lactation value.
6188,31,37,100,1.000000,1.000000,Invalid Lactation value.
6189,217,40,100,1.000000,1.000000,Invalid Lactation value.
6190,126,34,100,1.000000,1.000000,Invalid Lactation value.
6191,102,28,100,1.000000,1.000000,Invalid Lactation value.
6192,121,41,100,1.000000,1.000000,Invalid Lactation value.
6193,99,40,100,1.000000,1.000000,Invalid Lactation value.
6194,32,35,100,1.000000,1.000000,Invalid Lactation value.
6195,96,33,100,1.000000,1.000000,Invalid Lactation value.
6196,104,33,100,1.000000,1.000000,Invalid Lactation value.
6197,90,32,100,1.000000,1.000000,Invalid Lactation value.
6198,76,36,100,1.000000,1.000000,Invalid Lactation value.
6199,133,39,100,1.000000,1.000000,Invalid Lactation value.
6200,84,29,100,1.000000,1.000000,Invalid Lactation value.
6201,38,30,100,1.000000,1.000000,Invalid Lactation value.
6202,66,21,100,1.000000,1.000000,Invalid Lactation value.
6203,127,35,100,1.000000,1.000000,Invalid Lactation value.
6204,106,34,100,1.000000,1.000000,Invalid Lactation value.
6205,86,41,100,1.000000,1.000000,Invalid Lactation value.
6206,128,40,100,1.000000,1.000000,Invalid Lactation value.
6207,88,36,100,1.000000,1.000000,Invalid Lactation value.
6208,207,37,100,1.000000,1.000000,Invalid Lactation value.
6209,129,31,100,1.000000,1.000000,Invalid Lactation value.
6210,113,31,100,1.000000,1.000000,Invalid Lactation value.
6211,69,41,100,1.000000,1.000000,Invalid Lactation value.
6212,100,32,100,1.000000,1.000000,Invalid Lactation value.
6213,165,39,100,1.000000,1.000000,Invalid Lactation value.
6214,163,33,100,1.000000,1.000000,Invalid Lactation value.
